1 	-3.17899 	-2.22045e-16 	99.9615 	0 	-2.22045e-16 	99.9615 	0
1.05263 	444.679 	0.00104258 	90.7275 	-9.1607e-21 	0.00104258 	90.7275 	-9.1607e-21
1.10526 	809.934 	0.00155905 	82.2992 	0 	0.00155905 	82.2992 	0
1.15789 	1097.54 	0.00122145 	74.5164 	-5.37521e-20 	0.00122145 	74.5164 	-5.37521e-20
1.21053 	1320.68 	7.12186e-05 	67.3254 	-8.12002e-26 	7.12186e-05 	67.3254 	-8.12002e-26
1.26316 	1494.21 	-0.00133014 	60.6435 	2.18049e-19 	-0.00133014 	60.6435 	2.18049e-19
1.31579 	1628.97 	-0.0026184 	54.4057 	4.63803e-19 	-0.0026184 	54.4057 	4.63803e-19
1.36842 	1733.14 	-0.00360885 	48.5634 	3.18915e-19 	-0.00360885 	48.5634 	3.18915e-19
1.42105 	1812.03 	-0.00449021 	43.0926 	4.34019e-19 	-0.00449021 	43.0926 	4.34019e-19
1.47368 	1870.07 	-0.00486918 	38.0669 	4.55897e-19 	-0.00486918 	38.0669 	4.55897e-19
1.52632 	1913.69 	-0.00437959 	33.3637 	2.00012e-19 	-0.00437959 	33.3637 	2.00012e-19
1.57895 	1946.41 	-0.00315978 	28.8674 	-6.83314e-20 	-0.00315978 	28.8674 	-6.83314e-20
1.63158 	1970 	-0.00188134 	24.5311 	8.45318e-26 	-0.00188134 	24.5311 	8.45318e-26
1.68421 	1986.05 	-0.00108484 	20.4383 	1.81006e-25 	-0.00108484 	20.4383 	1.81006e-25
1.73684 	1996.65 	-0.000586216 	16.5621 	-1.13417e-25 	-0.000586216 	16.5621 	-1.13417e-25
1.78947 	2003.19 	-0.00028592 	12.889 	1.54161e-25 	-0.00028592 	12.889 	1.54161e-25
1.84211 	2006.79 	-0.000117215 	9.40943 	-1.86381e-25 	-0.000117215 	9.40943 	-1.86381e-25
1.89474 	2008.44 	-3.34586e-05 	6.11373 	-7.27252e-20 	-3.34586e-05 	6.11373 	-7.27252e-20
1.94737 	2009.01 	-2.15796e-06 	2.98295 	-4.85534e-20 	-2.15796e-06 	2.98295 	-4.85534e-20
2 	2009.07 	-4.44331e-20 	6.31911e-14 	1.72499e-34 	-4.44331e-20 	6.31911e-14 	1.72499e-34
