1 	-2.10223 	-2.22045e-16 	99.9615 	0 	-2.22045e-16 	99.9615 	0
1.05263 	447.083 	0.000992806 	90.9943 	-9.21475e-21 	0.000992806 	90.9943 	-9.21475e-21
1.10526 	815.581 	0.00145911 	82.7876 	0 	0.00145911 	82.7876 	0
1.15789 	1107.47 	0.00109081 	75.1883 	-5.43563e-20 	0.00109081 	75.1883 	-5.43563e-20
1.21053 	1335.39 	-7.49944e-05 	68.1456 	-5.30739e-26 	-7.49944e-05 	68.1456 	-5.30739e-26
1.26316 	1513.79 	-0.00148662 	61.5808 	2.22335e-19 	-0.00148662 	61.5808 	2.22335e-19
1.31579 	1653.25 	-0.00278206 	55.4315 	4.73674e-19 	-0.00278206 	55.4315 	4.73674e-19
1.36842 	1761.79 	-0.00377969 	49.6506 	3.26048e-19 	-0.00377969 	49.6506 	3.26048e-19
1.42105 	1844.59 	-0.00467655 	44.2141 	4.45076e-19 	-0.00467655 	44.2141 	4.45076e-19
1.47368 	1905.96 	-0.00508099 	39.1971 	4.67759e-19 	-0.00508099 	39.1971 	4.67759e-19
1.52632 	1952.42 	-0.00460728 	34.4806 	2.05217e-19 	-0.00460728 	34.4806 	2.05217e-19
1.57895 	1987.53 	-0.00337763 	29.9492 	-7.01083e-20 	-0.00337763 	29.9492 	-7.01083e-20
1.63158 	2013.07 	-0.00205882 	25.5535 	5.52029e-26 	-0.00205882 	25.5535 	5.52029e-26
1.68421 	2030.59 	-0.00121786 	21.3777 	1.18582e-25 	-0.00121786 	21.3777 	1.18582e-25
1.73684 	2042.27 	-0.000679782 	17.3968 	-7.48373e-26 	-0.000679782 	17.3968 	-7.48373e-26
1.78947 	2049.55 	-0.000345631 	13.5977 	1.03231e-25 	-0.000345631 	13.5977 	1.03231e-25
1.84211 	2053.6 	-0.000150377 	9.97112 	-1.24024e-25 	-0.000150377 	9.97112 	-1.24024e-25
1.89474 	2055.48 	-4.84061e-05 	6.50765 	-7.44671e-20 	-4.84061e-05 	6.50765 	-7.44671e-20
1.94737 	2056.14 	-6.54362e-06 	3.18951 	-4.9698e-20 	-6.54362e-06 	3.18951 	-4.9698e-20
2 	2056.22 	-8.49191e-20 	6.77617e-14 	1.76547e-34 	-8.49191e-20 	6.77617e-14 	1.76547e-34
