1 	-5.13358 	-2.22045e-16 	99.9615 	0 	-2.22045e-16 	99.9615 	0
1.05263 	438.512 	0.0011945 	89.8797 	-9.01917e-21 	0.0011945 	89.8797 	-9.01917e-21
1.10526 	793.56 	0.00186079 	80.7511 	0 	0.00186079 	80.7511 	0
1.15789 	1067.82 	0.00160518 	72.3923 	-5.19445e-20 	0.00160518 	72.3923 	-5.19445e-20
1.21053 	1276.18 	0.00048868 	64.7396 	-9.94183e-26 	0.00048868 	64.7396 	-9.94183e-26
1.26316 	1434.82 	-0.000890092 	57.6971 	2.05217e-19 	-0.000890092 	57.6971 	2.05217e-19
1.31579 	1555.34 	-0.00215685 	51.1915 	4.34334e-19 	-0.00215685 	51.1915 	4.34334e-19
1.36842 	1646.41 	-0.00311975 	45.1685 	2.97662e-19 	-0.00311975 	45.1685 	2.97662e-19
1.42105 	1713.68 	-0.00394633 	39.6031 	4.01311e-19 	-0.00394633 	39.6031 	4.01311e-19
1.47368 	1761.95 	-0.00424678 	34.5638 	4.20846e-19 	-0.00424678 	34.5638 	4.20846e-19
1.52632 	1797.35 	-0.00371677 	29.9157 	1.84628e-19 	-0.00371677 	29.9157 	1.84628e-19
1.57895 	1823.21 	-0.00253929 	25.5419 	-6.30848e-20 	-0.00253929 	25.5419 	-6.30848e-20
1.63158 	1841.3 	-0.00138994 	21.4029 	1.05227e-25 	-0.00138994 	21.4029 	1.05227e-25
1.68421 	1853.22 	-0.000724866 	17.5774 	2.23032e-25 	-0.000724866 	17.5774 	2.23032e-25
1.73684 	1860.84 	-0.000337645 	14.0329 	-1.36262e-25 	-0.000337645 	14.0329 	-1.36262e-25
1.78947 	1865.38 	-0.000129411 	10.7525 	1.68279e-25 	-0.000129411 	10.7525 	1.68279e-25
1.84211 	1867.77 	-3.1008e-05 	7.72494 	-2.02711e-25 	-3.1008e-05 	7.72494 	-2.02711e-25
1.89474 	1868.8 	5.23444e-06 	4.93846 	-6.75651e-20 	5.23444e-06 	4.93846 	-6.75651e-20
1.94737 	1869.13 	9.12495e-06 	2.36981 	-4.51582e-20 	9.12495e-06 	2.36981 	-4.51582e-20
2 	1869.16 	5.83129e-20 	4.96673e-14 	1.60485e-34 	5.83129e-20 	4.96673e-14 	1.60485e-34
