1 	-0.439716 	-2.22045e-16 	99.9615 	0 	-2.22045e-16 	99.9615 	0
1.05263 	450.39 	0.000927134 	91.3246 	-9.28846e-21 	0.000927134 	91.3246 	-9.28846e-21
1.10526 	822.923 	0.00132633 	83.3924 	0 	0.00132633 	83.3924 	0
1.15789 	1120.16 	0.000914109 	76.0209 	-5.51287e-20 	0.000914109 	76.0209 	-5.51287e-20
1.21053 	1354.08 	-0.000276082 	69.1628 	-1.04054e-26 	-0.000276082 	69.1628 	-1.04054e-26
1.26316 	1538.6 	-0.00170314 	62.7441 	2.27804e-19 	-0.00170314 	62.7441 	2.27804e-19
1.31579 	1684.01 	-0.00300736 	56.7057 	4.86281e-19 	-0.00300736 	56.7057 	4.86281e-19
1.36842 	1798.1 	-0.00401192 	51.0024 	3.35165e-19 	-0.00401192 	51.0024 	3.35165e-19
1.42105 	1885.9 	-0.00492573 	45.6103 	4.59255e-19 	-0.00492573 	45.6103 	4.59255e-19
1.47368 	1951.56 	-0.00536117 	40.6059 	4.82977e-19 	-0.00536117 	40.6059 	4.82977e-19
1.52632 	2001.67 	-0.00490827 	35.8748 	2.11895e-19 	-0.00490827 	35.8748 	2.11895e-19
1.57895 	2039.88 	-0.00366792 	31.3017 	-7.23882e-20 	-0.00366792 	31.3017 	-7.23882e-20
1.63158 	2067.96 	-0.0022987 	26.8338 	8.59356e-27 	-0.0022987 	26.8338 	8.59356e-27
1.68421 	2087.42 	-0.00140008 	22.5563 	1.88965e-26 	-0.00140008 	22.5563 	1.88965e-26
1.73684 	2100.52 	-0.000809511 	18.4459 	-1.23908e-26 	-0.000809511 	18.4459 	-1.23908e-26
1.78947 	2108.79 	-0.000429314 	14.49 	1.74825e-26 	-0.000429314 	14.49 	1.74825e-26
1.84211 	2113.44 	-0.000197301 	10.6798 	-1.907e-26 	-0.000197301 	10.6798 	-1.907e-26
1.89474 	2115.63 	-6.97677e-05 	7.00563 	-7.66963e-20 	-6.97677e-05 	7.00563 	-7.66963e-20
1.94737 	2116.4 	-1.29199e-05 	3.45115 	-5.11618e-20 	-1.29199e-05 	3.45115 	-5.11618e-20
2 	2116.5 	-1.46831e-19 	7.35577e-14 	1.81724e-34 	-1.46831e-19 	7.35577e-14 	1.81724e-34
