1 	-2.97198 	-2.22045e-16 	99.9615 	0 	-2.22045e-16 	99.9615 	0
1.05263 	435.304 	0.00132569 	88.7897 	-8.93346e-21 	0.00132569 	88.7897 	-8.93346e-21
1.10526 	777.522 	0.00211761 	78.7747 	0 	0.00211761 	78.7747 	0
1.15789 	1035.27 	0.00190234 	69.7002 	-4.99469e-20 	0.00190234 	69.7002 	-4.99469e-20
1.21053 	1225.72 	0.000784276 	61.4871 	-4.54703e-25 	0.000784276 	61.4871 	-4.54703e-25
1.26316 	1366.66 	-0.000581526 	54.0207 	1.90697e-19 	-0.000581526 	54.0207 	1.90697e-19
1.31579 	1470.59 	-0.00181378 	47.2145 	4.0113e-19 	-0.00181378 	47.2145 	4.0113e-19
1.36842 	1546.72 	-0.0027245 	41.005 	2.73789e-19 	-0.0027245 	41.005 	2.73789e-19
1.42105 	1601.05 	-0.00346269 	35.364 	3.65053e-19 	-0.00346269 	35.364 	3.65053e-19
1.47368 	1638.68 	-0.00365805 	30.3494 	3.82063e-19 	-0.00365805 	30.3494 	3.82063e-19
1.52632 	1665.35 	-0.00308533 	25.8092 	1.67593e-19 	-0.00308533 	25.8092 	1.67593e-19
1.57895 	1684.09 	-0.00197247 	21.6235 	-5.72939e-20 	-0.00197247 	21.6235 	-5.72939e-20
1.63158 	1696.63 	-0.000980089 	17.7587 	3.96689e-25 	-0.000980089 	17.7587 	3.96689e-25
1.68421 	1704.51 	-0.000456839 	14.2839 	8.42499e-25 	-0.000456839 	14.2839 	8.42499e-25
1.73684 	1709.3 	-0.00017628 	11.1565 	-5.21314e-25 	-0.00017628 	11.1565 	-5.21314e-25
1.78947 	1711.99 	-4.25386e-05 	8.35319 	7.25774e-25 	-4.25386e-05 	8.35319 	7.25774e-25
1.84211 	1713.3 	9.46394e-06 	5.85734 	-8.96018e-25 	9.46394e-06 	5.85734 	-8.96018e-25
1.89474 	1713.81 	2.02314e-05 	3.65202 	-6.1858e-20 	2.02314e-05 	3.65202 	-6.1858e-20
1.94737 	1713.95 	1.19712e-05 	1.70717 	-4.13943e-20 	1.19712e-05 	1.70717 	-4.13943e-20
2 	1713.95 	-2.41869e-21 	3.51677e-14 	1.47158e-34 	-2.41869e-21 	3.51677e-14 	1.47158e-34
