1 	-0.183272 	-2.22045e-16 	99.9615 	0 	-2.22045e-16 	99.9615 	0
1.05263 	450.992 	0.000914064 	91.3936 	-9.30206e-21 	0.000914064 	91.3936 	-9.30206e-21
1.10526 	824.372 	0.00129942 	83.5189 	0 	0.00129942 	83.5189 	0
1.15789 	1122.73 	0.000878018 	76.1949 	-5.52866e-20 	0.000878018 	76.1949 	-5.52866e-20
1.21053 	1357.92 	-0.000317328 	69.3754 	-1.01381e-26 	-0.000317328 	69.3754 	-1.01381e-26
1.26316 	1543.73 	-0.0017479 	62.9873 	2.2895e-19 	-0.0017479 	62.9873 	2.2895e-19
1.31579 	1690.4 	-0.00305464 	56.9722 	4.88932e-19 	-0.00305464 	56.9722 	4.88932e-19
1.36842 	1805.67 	-0.00406154 	51.2853 	3.37086e-19 	-0.00406154 	51.2853 	3.37086e-19
1.42105 	1894.54 	-0.00497954 	45.9027 	4.62255e-19 	-0.00497954 	45.9027 	4.62255e-19
1.47368 	1961.11 	-0.0054217 	40.9011 	4.86198e-19 	-0.0054217 	40.9011 	4.86198e-19
1.52632 	2012 	-0.0049731 	36.1671 	2.13308e-19 	-0.0049731 	36.1671 	2.13308e-19
1.57895 	2050.89 	-0.00373025 	31.5855 	-7.28709e-20 	-0.00373025 	31.5855 	-7.28709e-20
1.63158 	2079.51 	-0.00235006 	27.1026 	9.56086e-27 	-0.00235006 	27.1026 	9.56086e-27
1.68421 	2099.4 	-0.00143902 	22.8039 	2.03699e-26 	-0.00143902 	22.8039 	2.03699e-26
1.73684 	2112.81 	-0.000837238 	18.6665 	-1.19643e-26 	-0.000837238 	18.6665 	-1.19643e-26
1.78947 	2121.29 	-0.000447191 	14.6779 	1.8165e-26 	-0.000447191 	14.6779 	1.8165e-26
1.84211 	2126.07 	-0.000207268 	10.8292 	-2.07856e-26 	-0.000207268 	10.8292 	-2.07856e-26
1.89474 	2128.32 	-7.42203e-05 	7.1107 	-7.71673e-20 	-7.42203e-05 	7.1107 	-7.71673e-20
1.94737 	2129.13 	-1.41906e-05 	3.5064 	-5.1471e-20 	-1.41906e-05 	3.5064 	-5.1471e-20
2 	2129.23 	-1.59144e-19 	7.47826e-14 	1.82817e-34 	-1.59144e-19 	7.47826e-14 	1.82817e-34
