1 	-3.51749 	-2.22045e-16 	99.9615 	0 	-2.22045e-16 	99.9615 	0
1.05263 	441.068 	0.0011354 	90.0704 	-9.07469e-21 	0.0011354 	90.0704 	-9.07469e-21
1.10526 	798.391 	0.00174671 	81.0986 	0 	0.00174671 	81.0986 	0
1.15789 	1075.61 	0.00145531 	72.8682 	-5.24052e-20 	0.00145531 	72.8682 	-5.24052e-20
1.21053 	1287.23 	0.000320318 	65.3177 	-9.73996e-26 	0.000320318 	65.3177 	-9.73996e-26
1.26316 	1449.13 	-0.00106428 	58.3544 	2.08182e-19 	-0.00106428 	58.3544 	2.08182e-19
1.31579 	1572.75 	-0.0023265 	51.9069 	4.4108e-19 	-0.0023265 	51.9069 	4.4108e-19
1.36842 	1666.65 	-0.00328144 	45.9221 	3.025e-19 	-0.00328144 	45.9221 	3.025e-19
1.42105 	1736.41 	-0.00410845 	40.3756 	4.08648e-19 	-0.00410845 	40.3756 	4.08648e-19
1.47368 	1786.77 	-0.00441973 	35.3372 	4.28692e-19 	-0.00441973 	35.3372 	4.28692e-19
1.52632 	1823.91 	-0.00389577 	30.6747 	1.88073e-19 	-0.00389577 	30.6747 	1.88073e-19
1.57895 	1851.2 	-0.00270833 	26.2717 	-6.42579e-20 	-0.00270833 	26.2717 	-6.42579e-20
1.63158 	1870.44 	-0.00153067 	22.0871 	9.39062e-26 	-0.00153067 	22.0871 	9.39062e-26
1.68421 	1883.21 	-0.000835159 	18.201 	1.99096e-25 	-0.000835159 	18.201 	1.99096e-25
1.73684 	1891.43 	-0.000419238 	14.5823 	-1.19812e-25 	-0.000419238 	14.5823 	-1.19812e-25
1.78947 	1896.37 	-0.000184797 	11.2149 	1.49046e-25 	-0.000184797 	11.2149 	1.49046e-25
1.84211 	1899 	-6.44475e-05 	8.08811 	-1.80117e-25 	-6.44475e-05 	8.08811 	-1.80117e-25
1.89474 	1900.16 	-1.1858e-05 	5.19088 	-6.87213e-20 	-1.1858e-05 	5.19088 	-6.87213e-20
1.94737 	1900.53 	2.89359e-06 	2.50101 	-4.592e-20 	2.89359e-06 	2.50101 	-4.592e-20
2 	1900.57 	-2.39265e-20 	5.25543e-14 	1.63182e-34 	-2.39265e-20 	5.25543e-14 	1.63182e-34
