1 	-2.2856 	-2.22045e-16 	99.9615 	0 	-2.22045e-16 	99.9615 	0
1.05263 	446.009 	0.00102338 	90.816 	-9.18943e-21 	0.00102338 	90.816 	-9.18943e-21
1.10526 	812.332 	0.00152156 	82.461 	0 	0.00152156 	82.461 	0
1.15789 	1101.35 	0.00117234 	74.739 	-5.39788e-20 	0.00117234 	74.739 	-5.39788e-20
1.21053 	1326.07 	1.58238e-05 	67.5971 	-4.06526e-26 	1.58238e-05 	67.5971 	-4.06526e-26
1.26316 	1501.2 	-0.00138883 	60.9538 	2.19533e-19 	-0.00138883 	60.9538 	2.19533e-19
1.31579 	1637.5 	-0.00267747 	54.7452 	4.67197e-19 	-0.00267747 	54.7452 	4.67197e-19
1.36842 	1743.11 	-0.0036672 	48.9231 	3.21358e-19 	-0.0036672 	48.9231 	3.21358e-19
1.42105 	1823.27 	-0.00455126 	43.4634 	4.3777e-19 	-0.00455126 	43.4634 	4.3777e-19
1.47368 	1882.41 	-0.00493791 	38.4404 	4.59916e-19 	-0.00493791 	38.4404 	4.59916e-19
1.52632 	1926.95 	-0.00445409 	33.7326 	2.01776e-19 	-0.00445409 	33.7326 	2.01776e-19
1.57895 	1960.45 	-0.00323222 	29.2246 	-6.89331e-20 	-0.00323222 	29.2246 	-6.89331e-20
1.63158 	1984.68 	-0.00194151 	24.8685 	4.39153e-26 	-0.00194151 	24.8685 	4.39153e-26
1.68421 	2001.2 	-0.00113061 	20.7481 	9.37496e-26 	-0.00113061 	20.7481 	9.37496e-26
1.73684 	2012.15 	-0.000618642 	16.8372 	-5.82424e-26 	-0.000618642 	16.8372 	-5.82424e-26
1.78947 	2018.93 	-0.000306734 	13.1224 	7.4617e-26 	-0.000306734 	13.1224 	7.4617e-26
1.84211 	2022.67 	-0.000128961 	9.59429 	-8.847e-26 	-0.000128961 	9.59429 	-8.847e-26
1.89474 	2024.4 	-3.89921e-05 	6.24328 	-7.33155e-20 	-3.89921e-05 	6.24328 	-7.33155e-20
1.94737 	2024.99 	-3.94935e-06 	3.05084 	-4.89415e-20 	-3.94935e-06 	3.05084 	-4.89415e-20
2 	2025.06 	-6.01056e-20 	6.46927e-14 	1.73872e-34 	-6.01056e-20 	6.46927e-14 	1.73872e-34
