1 	-18.8452 	-2.22045e-16 	99.9615 	0 	-2.22045e-16 	99.9615 	0
1.05263 	391.734 	0.00261057 	83.1092 	-7.9547e-21 	0.00261057 	83.1092 	-7.9547e-21
1.10526 	671.928 	0.00449224 	68.8327 	0 	0.00449224 	68.8327 	0
1.15789 	855.442 	0.00461629 	56.644 	-3.96493e-20 	0.00461629 	56.644 	-3.96493e-20
1.21053 	971.419 	0.00345926 	46.3121 	-9.94925e-25 	0.00345926 	46.3121 	-9.94925e-25
1.26316 	1044.45 	0.00205793 	37.5501 	1.31417e-19 	0.00205793 	37.5501 	1.31417e-19
1.31579 	1089.75 	0.000875261 	30.1412 	2.70316e-19 	0.000875261 	30.1412 	2.70316e-19
1.36842 	1117.33 	8.79163e-05 	23.9144 	1.8185e-19 	8.79163e-05 	23.9144 	1.8185e-19
1.42105 	1133.29 	-0.000376881 	18.7628 	2.34775e-19 	-0.000376881 	18.7628 	2.34775e-19
1.47368 	1142.11 	-0.00037936 	14.6158 	2.44164e-19 	-0.00037936 	14.6158 	2.44164e-19
1.52632 	1147.04 	1.0938e-06 	11.2128 	1.06862e-19 	1.0938e-06 	11.2128 	1.06862e-19
1.57895 	1149.63 	0.000502768 	8.39732 	-3.6871e-20 	0.000502768 	8.39732 	-3.6871e-20
1.63158 	1150.79 	0.000741525 	6.11204 	8.72431e-25 	0.000741525 	6.11204 	8.72431e-25
1.68421 	1151.19 	0.000727447 	4.33005 	1.81943e-24 	0.000727447 	4.33005 	1.81943e-24
1.73684 	1151.26 	0.000619634 	2.94966 	-1.09851e-24 	0.000619634 	2.94966 	-1.09851e-24
1.78947 	1151.18 	0.00047042 	1.90196 	1.34449e-24 	0.00047042 	1.90196 	1.34449e-24
1.84211 	1151.08 	0.000313801 	1.13256 	-1.65552e-24 	0.000313801 	1.13256 	-1.65552e-24
1.89474 	1150.99 	0.000172497 	0.590705 	-4.13843e-20 	0.000172497 	0.590705 	-4.13843e-20
1.94737 	1150.94 	6.12197e-05 	0.225035 	-2.7776e-20 	6.12197e-05 	0.225035 	-2.7776e-20
2 	1150.93 	2.35624e-19 	3.99639e-15 	9.88162e-35 	2.35624e-19 	3.99639e-15 	9.88162e-35
